1612976400.0,1727.04000000,1727.11000000,1714.52000000,1715.95000000,4257.05900000,1612976699999,7325326.78014960,4333,2009.72521000,3458813.01256830,0
1612976700.0,1716.46000000,1725.84000000,1716.43000000,1724.82000000,3027.73109000,1612976999999,5213856.31328260,2753,1316.04321000,2266289.63389540,0
1612977000.0,1724.78000000,1732.55000000,1720.50000000,1723.53000000,3105.04069000,1612977299999,5359934.79053090,3531,1898.13076000,3276903.66448910,0
1612977300.0,1723.54000000,1730.00000000,1720.26000000,1720.27000000,3918.88539000,1612977599999,6760003.23507960,3606,2174.85720000,3751535.49844860,0
1612977600.0,1720.27000000,1726.37000000,1720.27000000,1723.23000000,2366.60278000,1612977899999,4077710.56288950,2393,1328.05960000,2288009.62220190,0
1612977900.0,1723.23000000,1734.49000000,1723.12000000,1734.38000000,2694.16886000,1612978199999,4657572.56469340,3135,1293.94362000,2237126.24986580,0
1612978200.0,1734.39000000,1740.43000000,1732.17000000,1738.66000000,4518.59450000,1612978499999,7847349.66169090,4656,2047.05773000,3554958.11862950,0
1612978500.0,1738.21000000,1743.94000000,1737.77000000,1742.21000000,4053.52269000,1612978799999,7058424.81478800,3604,1964.73529000,3421161.55802950,0
1612978800.0,1742.21000000,1748.88000000,1741.36000000,1744.10000000,4922.43016000,1612979099999,8592024.68964370,4702,3094.84755000,5402188.00084720,0
1612979100.0,1744.10000000,1746.84000000,1737.50000000,1737.79000000,3171.80250000,1612979399999,5525678.56603490,3622,1388.45724000,2418850.07467200,0
1612979400.0,1737.50000000,1745.98000000,1737.09000000,1741.79000000,2674.17494000,1612979699999,4660395.75995700,2538,1242.47773000,2165771.64317620,0
1612979700.0,1741.79000000,1742.92000000,1736.94000000,1737.03000000,2128.49276000,1612979999999,3703418.68462170,2754,1129.43753000,1964983.85605240,0
1612980000.0,1736.99000000,1741.00000000,1734.25000000,1740.75000000,2546.01008000,1612980299999,4424050.40066540,2947,1287.76438000,2237894.07911730,0
